City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
287,Villanueva,HN,15.3167,-88.0,25.55,73,20,3.6,1744681825
288,Mushie,CD,-3.0167,16.9,23.7,84,53,0.59,1744681826
289,Gazli,UZ,40.1333,63.45,19.92,29,90,9.38,1744681826
290,Concepción,CL,-36.827,-73.0498,13.89,94,75,2.06,1744681886
291,Hoemul-li,KP,41.4339,129.67,9.92,50,70,3.06,1744681886
292,Goya,AR,-29.14,-59.2626,14.85,77,0,2.02,1744681886
293,Formosa do Rio Preto,BR,-11.0483,-45.1931,22.9,79,11,1.59,1744681886
294,Mawu,CN,34.4307,104.9176,13.65,24,100,1.95,1744681887
295,Kipushi,CD,-11.7667,27.2333,15.69,98,99,1.74,1744681887
296,Puerto Baquerizo Moreno,EC,-0.9,-89.6,25.76,85,99,3.78,1744681887
297,Nelson Bay,AU,-32.7167,152.15,22.27,68,99,6.26,1744681887
298,Hasaki,JP,35.7333,140.8333,17.16,64,29,12.98,1744681634
299,Biltine,TD,14.5333,20.9167,25.88,12,0,8.99,1744681887
300,Kabalo,CD,-6.05,26.9167,20.37,95,8,1.77,1744681887
301,Beïnamar,TD,8.6698,15.3813,27.69,46,39,1.61,1744681888
302,Pacific Grove,US,36.6177,-121.9166,14.67,90,40,5.14,1744681888
303,Bagua Grande,PE,-5.7561,-78.4411,24.07,83,100,2.09,1744681888
304,Anloga,GH,5.7947,0.8973,27.95,84,100,5.93,1744681888
305,Whitehorse,CA,60.7161,-135.0538,4.45,38,75,6.17,1744681888
306,Faaborg,DK,55.0951,10.2423,7.7,87,99,4.54,1744681888
307,Casilda,AR,-33.0442,-61.1681,17.1,69,71,3.67,1744681888
308,Klaksvík,FO,62.2266,-6.589,6.73,82,100,7.18,1744681889
309,Weno,FM,7.4515,151.8468,31.97,66,40,3.09,1744681889
310,Hilo,US,19.7297,-155.09,25.13,81,100,0.0,1744681889
311,Bubaque,GW,11.2833,-15.8333,23.78,73,16,4.84,1744681889
312,Alofi,NU,-19.0595,-169.9187,29.94,74,40,6.69,1744681719
313,Koné,NC,-21.0595,164.8658,29.1,74,47,3.51,1744681889
314,Yenişehir,TR,40.2644,29.6531,0.03,93,0,0.0,1744681890
315,Labrador City,CA,52.9463,-66.9114,-0.05,69,0,2.06,1744681890
316,Manokwari,ID,-0.8667,134.0833,29.0,68,70,2.25,1744681890
317,Ilhabela,BR,-23.7781,-45.3581,22.36,86,50,2.06,1744681890
318,Pariaman,ID,-0.619,100.12,28.03,81,100,1.05,1744681890
319,Nizhnevartovsk,RU,60.9344,76.5531,-4.99,63,20,3.0,1744681891
320,Bonthe,SL,7.5264,-12.505,25.74,89,99,2.63,1744681891
321,Saint-Philippe,RE,-21.3585,55.7679,25.99,75,42,4.11,1744681891
322,Vilyuysk,RU,63.7553,121.6247,-5.55,80,7,1.94,1744681891
323,Kyaikkami,MM,16.08,97.5675,28.9,74,100,3.23,1744681891
324,Río Gallegos,AR,-51.6226,-69.2181,7.03,87,0,7.2,1744681891
325,Kurumkan,RU,54.3,110.3,12.12,58,64,1.08,1744681891
326,Tulagi,SB,-9.0996,160.1476,28.27,76,73,6.38,1744681892
327,Zhangjiakou Shi Xuanhua Qu,CN,40.6103,115.0447,19.17,21,16,2.14,1744681892
328,Al ‘Arīsh,EG,31.1316,33.7984,14.1,77,40,1.54,1744681892
329,Cologne,DE,50.9333,6.95,11.65,72,0,1.54,1744681892
330,Minas de Marcona,PE,-15.2119,-75.1103,14.36,88,89,6.93,1744681892
331,Yangambi,CD,0.8102,24.4336,21.61,90,70,0.97,1744681893
332,Ahmednagar,IN,19.0833,74.7333,27.12,30,0,6.6,1744681893
333,Porto-Novo,BJ,6.4965,2.6036,27.74,82,100,3.37,1744681893
334,East London,ZA,-33.0153,27.9116,15.73,69,100,4.62,1744681893
335,Gadzhiyevo,RU,69.2551,33.3362,-0.41,97,100,9.64,1744681893
336,Tual,ID,-5.6667,132.75,28.51,76,80,3.51,1744681893
337,Argostoli,GR,38.1811,20.489,14.3,51,100,1.58,1744681894
338,Kucha,CN,41.7278,82.9364,18.9,20,100,2.1,1744681954
339,Naftalan,AZ,40.5067,46.825,9.5,89,100,7.13,1744681954
340,Minot,US,48.2325,-101.2963,9.06,36,20,10.8,1744681954
341,As Sulayyil,SA,20.4607,45.5779,27.12,12,59,3.38,1744681954
342,Türkmenbaşy,TM,40.0222,52.9552,11.43,93,0,2.06,1744681954
343,Kütahya,TR,39.4242,29.9833,-1.67,63,9,0.15,1744681954
344,Fortuna,US,40.5982,-124.1573,14.99,88,0,2.57,1744681955
345,Samcheok,KR,37.4406,129.1708,10.88,46,0,3.78,1744681955
346,Port Lincoln,AU,-34.7333,135.8667,26.94,48,100,5.63,1744681955
347,Phumĭ Véal Srê,KH,10.9808,104.7783,29.45,72,100,2.33,1744681955
348,Kyelang,IN,32.5833,77.0333,-2.62,38,1,3.98,1744681955
349,Loa Janan,ID,-0.583,117.095,27.99,93,100,1.29,1744681955
350,Black River,JM,18.0264,-77.8487,26.0,84,40,2.2,1744681956
351,Pierre,US,44.3683,-100.351,7.51,52,0,7.2,1744681956
352,Gijang,KR,35.2442,129.2139,10.85,42,2,6.28,1744681956
353,Bratsk,RU,56.1325,101.6142,11.27,74,100,8.82,1744681956
354,Garça,BR,-22.2106,-49.6561,22.62,77,62,3.64,1744681956
355,Ketchikan,US,55.3422,-131.6461,9.26,56,20,0.0,1744681956
356,Darnah,LY,32.767,22.6367,16.54,58,100,3.62,1744681957
357,Sanghar,PK,26.0466,68.9481,29.51,40,0,3.0,1744681957
358,Rémire-Montjoly,GF,4.9167,-52.2667,26.02,94,75,2.57,1744681957
359,Holualoa,US,19.6228,-155.9522,23.08,79,34,0.45,1744681957
360,Tofol,FM,5.3248,163.0078,29.88,74,75,6.17,1744681957
361,Kailua-Kona,US,19.6406,-155.9956,25.15,80,24,0.45,1744681957
362,Springbok,ZA,-29.6643,17.8865,11.09,54,0,2.86,1744681958
363,Rio Grande,BR,-32.035,-52.0986,16.68,72,71,3.49,1744681958
364,Banska Bystrica,SK,48.5,19.5,10.79,89,100,2.48,1744681958
365,Hithadhoo,MV,-0.6,73.0833,29.09,69,100,7.06,1744681958
366,Valentine,US,42.8728,-100.551,7.02,45,0,6.69,1744681958
367,Camocim,BR,-2.9022,-40.8411,25.55,86,36,3.36,1744681958
368,Hacienda Huancane,PE,-15.8222,-70.8856,3.58,70,100,2.58,1744681958
369,Mili,MH,6.0815,171.735,27.56,80,100,9.48,1744681959
370,Nurmo,FI,62.8287,22.9099,3.52,91,0,2.57,1744681959
371,Bir Hadaj,IL,31.0263,34.7031,12.86,77,22,4.07,1744681959
372,Longyearbyen,SJ,78.2186,15.6401,-12.09,85,20,0.51,1744681959
373,Lompoc,US,34.6391,-120.4579,15.94,73,100,5.14,1744681959
374,Sandnessjøen,NO,66.0217,12.6316,6.06,87,100,5.66,1744681959
375,Quellón,CL,-43.1167,-73.6167,9.98,93,11,3.0,1744681959
376,Bel Ombre,SC,-4.6167,55.4167,25.91,94,20,1.03,1744681960
377,Lycksele,SE,64.5954,18.6735,2.93,75,4,3.09,1744681960
378,Williamson,US,30.6502,-97.6003,27.39,47,99,0.45,1744681960
379,Singleton,AU,-32.5667,151.1833,23.29,76,98,5.43,1744681960
380,Mirny,RU,62.5353,113.9611,-3.09,81,99,4.43,1744681960
381,Karlovasi,GR,37.7903,26.7044,12.73,65,14,4.37,1744681960
382,Kuanda,RU,56.3161,116.0806,-0.24,63,8,0.84,1744681960
383,Pontianak,ID,-0.0333,109.3333,26.99,89,20,2.57,1744681961
384,Burang,CN,30.25,81.1667,-0.53,41,0,1.33,1744681961
385,Roanoke Rapids,US,36.4615,-77.6542,20.95,73,0,4.12,1744681961
386,Rantauprapat,ID,2.1,99.8333,24.26,98,100,1.22,1744681961
387,Happy Valley-Goose Bay,CA,53.3168,-60.3315,1.17,86,100,8.75,1744682021
388,Viedma,AR,-40.8135,-62.9967,11.93,83,96,3.65,1744682021
389,Souillac,MU,-20.5167,57.5167,26.21,83,40,3.09,1744682022
390,Kodinsk,RU,58.6881,99.1844,1.69,98,100,4.47,1744682022
391,San-Pédro,CI,4.7485,-6.6363,25.63,91,100,3.06,1744682022
392,Lázaro Cárdenas,MX,17.9583,-102.2,23.31,72,28,2.26,1744682022
393,Saint-Pierre,RE,-21.3393,55.4781,24.82,65,75,3.09,1744682022
394,Jumla,NP,29.2747,82.1838,10.69,72,1,1.14,1744682022
395,Chicoana,AR,-25.1009,-65.5331,16.03,77,98,1.34,1744682022
396,Habboûch,LB,33.4075,35.4828,10.62,66,0,5.59,1744682023
397,Kapaa,US,22.0752,-159.319,27.18,82,20,5.66,1744682023
398,Island Harbour,GB,50.724,-1.2758,10.55,92,100,1.34,1744682023
399,Guerrero Negro,MX,27.9769,-114.0611,16.43,77,0,6.5,1744682023
400,Tchin Tabaradèn,NE,15.8969,5.7985,25.17,7,5,5.34,1744682023
401,Lae,PG,-6.7221,146.9847,28.89,67,34,3.98,1744682023
402,Gowurdak,TM,37.8124,66.0466,24.27,42,27,1.54,1744682024
403,Mogadishu,SO,2.0371,45.3438,28.57,75,99,4.36,1744682024
404,Tangalle,LK,6.024,80.7911,26.99,80,66,2.04,1744682024
405,Coos Bay,US,43.3665,-124.2179,15.99,55,0,7.72,1744681733
406,Karratha,AU,-20.7377,116.8463,35.78,28,18,5.72,1744682024
407,Kirby Muxloe,GB,52.6334,-1.2332,9.03,82,100,1.77,1744682024
408,Emerald,AU,-23.5333,148.1667,26.3,54,0,7.63,1744682024
409,Zaragoza,ES,41.6561,-0.8773,13.25,78,40,2.06,1744682025
410,Camaná,PE,-16.6228,-72.7111,19.38,90,100,3.17,1744682025
411,Eirunepé,BR,-6.6603,-69.8736,22.14,100,100,0.91,1744682025
412,Blackfoot,US,43.1905,-112.345,14.3,27,4,2.1,1744681962
413,Cambria,US,35.5641,-121.0808,11.14,89,99,2.22,1744682025
414,Port Douglas,AU,-16.4833,145.4667,26.6,74,68,7.63,1744682025
415,Aïn Sefra,DZ,32.75,-0.5833,13.44,55,5,1.64,1744682025
416,Dêqên,CN,29.9618,90.7188,-0.11,76,97,1.54,1744682026
417,Neiafu,TO,-18.65,-173.9833,29.38,70,75,7.72,1744682026
418,Howrah,IN,22.5892,88.3103,26.0,69,20,3.6,1744682026
419,Kasane,BW,-17.8167,25.15,17.91,77,50,1.32,1744682026
420,Onega,RU,63.9061,38.1404,5.05,92,99,4.59,1744682026
421,Manta,EC,-0.95,-80.7333,25.88,83,20,2.06,1744682027
422,Silver City,US,32.7701,-108.2803,19.24,15,8,1.62,1744682027
423,Green River,US,41.5286,-109.4662,11.21,17,0,2.74,1744682027
424,Zhangjiakou,CN,40.81,114.8794,18.14,21,9,3.08,1744682027
425,Mitsamiouli,KM,-11.3847,43.2844,27.59,78,100,3.15,1744682027
426,Cabo San Lucas,MX,22.8909,-109.9124,32.17,39,100,4.63,1744681793
427,Chengde,CN,40.9725,117.9361,18.98,32,0,1.05,1744682028
428,Balsas,BR,-7.5325,-46.0356,24.62,83,24,0.87,1744682028
429,Shar,KZ,49.5886,81.0453,6.81,66,2,1.1,1744682028
430,Mozambique,MZ,-15.0342,40.7358,26.53,84,81,2.86,1744682028
431,Molchanovo,RU,57.5817,83.7692,0.15,51,82,2.72,1744682028
432,Zliten,LY,32.4674,14.5687,23.57,24,100,7.54,1744682028
433,Taoudenni,ML,22.6783,-3.9836,25.36,19,3,4.5,1744682029
434,Uglegorsk,RU,49.0833,142.0333,3.54,85,100,2.68,1744682029
435,Engenheiro Beltrão,BR,-23.7972,-52.2692,22.56,77,99,2.0,1744682089
436,Verdal,NO,63.7933,11.4817,4.08,76,98,1.82,1744682089
437,Deschutes River Woods,US,43.9915,-121.3584,15.98,37,7,0.89,1744682089
438,Portola Hills,US,33.6792,-117.6312,17.05,76,34,1.34,1744682089
439,Lepsy,KZ,46.235,78.9456,11.95,57,100,2.64,1744682089
440,Chernushka,RU,56.5072,56.0766,1.06,75,58,3.1,1744682090
441,Lā‘ie,US,21.6477,-157.9253,26.66,75,2,4.02,1744682090
442,Swakopmund,NA,-22.6833,14.5333,16.14,86,1,3.38,1744682090
443,Opuwo,NA,-18.0607,13.84,20.66,69,2,1.52,1744682090
444,Lasem,ID,-6.6922,111.4527,27.87,76,100,2.32,1744682090
445,Hede,CN,33.7681,120.2517,20.12,36,0,6.22,1744682090
446,Tottori-shi,JP,35.5,134.2333,9.04,81,75,12.86,1744682091
447,Aldan,RU,58.6031,125.3894,-5.07,78,100,4.01,1744682091
448,Mulbāgal,IN,13.1667,78.4,23.68,70,28,2.36,1744682091
449,Chui,UY,-33.6971,-53.4616,13.16,82,96,1.75,1744682091
450,Bryne,NO,58.7354,5.6477,8.86,73,20,5.14,1744682091
451,Inda Silasē,ET,14.1031,38.2829,18.52,37,2,1.39,1744682092
452,Greymouth,NZ,-42.4667,171.2,12.82,69,100,4.15,1744682092
453,San Luis Acatlan,MX,16.8167,-98.7333,23.97,48,32,1.11,1744682092
454,Bamboo Flat,IN,11.7,92.7167,29.05,84,40,1.54,1744682092
455,Fort St. John,CA,56.2499,-120.8529,10.94,46,75,9.26,1744682092
456,Tutong,BN,4.8,114.65,28.19,82,100,3.81,1744682092
457,Tazovsky,RU,67.4667,78.7,-8.88,94,100,5.1,1744682093
458,Port Saint John's,ZA,-31.6229,29.5448,18.16,84,100,3.79,1744682093
459,Mulchén,CL,-37.7167,-72.2333,8.48,99,21,1.31,1744682094
460,Bakhchisaray,UA,44.75,33.8667,3.95,61,0,2.34,1744682094
461,Palu,ID,-0.8917,119.8707,32.53,57,0,1.62,1744682094
462,San Ignacio,BZ,17.1561,-89.0714,27.08,65,0,3.09,1744682094
463,Sierra Grande,AR,-41.606,-65.3557,10.49,95,100,6.68,1744682094
464,Berlin,DE,52.5244,13.4105,14.99,71,0,5.36,1744681765
465,Fomboni,KM,-12.28,43.7425,28.49,74,100,3.26,1744682094
466,Mata-Utu,WF,-13.2816,-176.1745,28.81,74,100,4.2,1744682095
467,Franklin,US,39.9667,-83.0166,18.18,47,75,8.75,1744681947
468,Yunyang,CN,33.4474,112.7142,24.35,25,43,3.09,1744682095
469,Portland,US,45.5234,-122.6762,23.46,33,4,0.89,1744681756
470,Barcelos,PT,41.5388,-8.6151,8.52,90,86,3.52,1744682095
471,Amga,RU,60.8953,131.9608,-3.21,71,100,3.92,1744682095
472,Thai Binh,VN,20.45,106.3333,25.47,58,100,2.02,1744682095
473,Babu,CN,24.4167,111.5167,26.65,42,100,0.31,1744682096
474,Bani Walid,LY,31.7566,13.9942,23.43,25,73,5.01,1744682096
475,Kindu,CD,-2.95,25.95,20.67,94,20,0.86,1744682096
476,Tromsø,NO,69.6496,18.957,-0.99,93,100,2.57,1744682096
477,Barra,BR,-11.0894,-43.1417,25.93,62,3,1.78,1744682096
478,Plover,US,44.4564,-89.544,8.32,60,100,8.49,1744682096
479,Nuuk,GL,64.1835,-51.7216,-3.66,86,100,1.03,1744682096
480,Sibiti,CG,-3.6819,13.3499,20.62,99,100,1.61,1744682097
481,Pathein,MM,16.7833,94.7333,30.41,62,86,1.37,1744682157
482,Isiro,CD,2.7739,27.616,18.97,91,32,1.25,1744682157
483,Alto Barinas,VE,8.5931,-70.2261,29.17,52,12,2.65,1744682157
484,Santana,BR,-0.0583,-51.1817,25.1,94,75,2.57,1744682157
485,San Patricio,US,28.017,-97.5169,23.97,79,12,5.77,1744682157
486,Morant Bay,JM,17.8815,-76.4093,26.41,88,20,5.51,1744682158
487,Padre Paraíso,BR,-17.0742,-41.4844,21.0,71,93,0.26,1744682158
488,Lardjem,DZ,35.748,1.5481,10.6,86,59,1.59,1744682158
489,Noosa,AU,-26.3833,153.15,24.29,60,3,10.51,1744682158
490,Taro,ID,-8.3862,115.28,27.25,55,39,1.07,1744682158
491,Piti Village,GU,13.4626,144.6933,30.73,78,40,7.72,1744682158
492,Antofagasta,CL,-23.65,-70.4,16.6,84,73,2.46,1744682159
493,Nicoya,CR,10.1483,-85.452,27.75,74,35,5.1,1744682159
494,Trairi,BR,-3.2778,-39.2689,26.5,84,2,2.26,1744682159
495,Isangel,VU,-19.55,169.2667,28.06,94,100,3.6,1744682159
496,Dudinka,RU,69.4058,86.1778,-16.56,97,54,2.98,1744682159
497,Gonābād,IR,34.3529,58.6837,20.99,47,75,1.04,1744682160
498,Avenal,US,36.0041,-120.129,12.33,61,97,5.53,1744682160
499,Sosnovoborsk,RU,56.1325,93.3589,2.97,88,100,6.77,1744682160
500,Terrace,CA,54.5163,-128.6035,8.95,61,40,7.72,1744682160
501,Myitkyina,MM,25.3833,97.4,26.12,62,100,1.44,1744682160
502,Fortaleza,BR,-3.7227,-38.5247,28.07,78,40,2.06,1744682160
503,Sollefteå,SE,63.1667,17.2667,-1.08,83,17,1.36,1744682161
504,Saint-Leu,RE,-21.15,55.2833,24.48,74,7,1.03,1744682161
505,Utete,TZ,-7.986,38.758,22.42,97,100,1.26,1744682161
506,Nāttarasankottai,IN,9.8667,78.5667,29.12,71,28,2.04,1744682161
507,Charters Towers,AU,-20.1,146.2667,26.98,50,13,5.66,1744682161
508,Guiuan,PH,11.0333,125.7247,28.2,79,62,3.45,1744682162
509,La Punta,AR,-33.1837,-66.3127,16.23,73,91,1.56,1744682162
510,Sauðarkrokur,IS,65.7461,-19.6394,0.22,95,100,0.85,1744682162
511,Maracás,BR,-13.4411,-40.4308,18.82,96,1,2.31,1744682162
512,Dapa,PH,9.7594,126.0531,27.99,79,15,3.48,1744682162
513,Newman,US,37.3138,-121.0208,23.92,59,100,3.1,1744682162
514,Trostyanets',UA,50.4784,34.963,6.5,66,5,2.37,1744682162
515,Chifeng,CN,42.2683,118.9636,16.87,33,2,1.7,1744682163
516,Esim,GH,4.8699,-2.2405,26.67,88,91,3.05,1744682163
517,Ingeniero Jacobacci,AR,-41.3427,-69.5448,7.29,72,100,3.11,1744682163
518,Masterton,NZ,-40.9597,175.6575,13.97,58,100,3.5,1744682163
519,Alta Sierra,US,35.7291,-118.5495,7.74,44,100,0.98,1744682163
520,Tādepallegūdem,IN,16.8333,81.5,27.64,73,4,2.33,1744682163
521,Weleri,ID,-6.9713,110.0666,29.95,73,100,0.95,1744682163
522,Ust-Tsilma,RU,65.441,52.1498,2.17,100,100,4.61,1744682164
523,Zafar,UZ,40.9833,68.9,17.92,67,28,0.3,1744682164
524,Jining,CN,35.405,116.5814,22.68,28,2,2.76,1744682164
525,Manicoré,BR,-5.8092,-61.3003,23.62,98,85,1.23,1744682164
526,Andovoranto,MG,-18.95,49.1,23.78,89,60,2.08,1744682164
527,Salair,RU,54.2312,85.7972,4.31,80,100,3.13,1744682164
528,Arraial do Cabo,BR,-22.9661,-42.0278,22.98,88,20,2.57,1744682165
529,Cantley,GB,53.5,-1.05,8.88,87,100,1.35,1744682225
530,Larache,MA,35.1932,-6.1557,15.95,86,100,8.39,1744682225
531,San Rafael,AR,-34.6177,-68.3301,17.11,67,10,2.55,1744682225
532,Mulvane,US,37.4745,-97.2439,15.3,35,74,0.45,1744682225
533,Sungai Penuh,ID,-2.0833,101.3833,21.83,80,100,1.17,1744682225
534,Horta,PT,38.5333,-28.6333,12.23,81,15,1.79,1744682226
535,Prince Rupert,CA,54.3161,-130.3201,8.05,59,0,8.75,1744682226
536,Mthatha,ZA,-31.5889,28.7844,12.55,91,100,0.94,1744682226
537,Kenai,US,60.5544,-151.2583,7.79,44,0,5.66,1744682226
538,Pangoa,PE,-12.1167,-73.0,20.08,98,60,0.95,1744682227
539,Zahedan,IR,29.4963,60.8629,20.95,26,0,2.06,1744682227
540,Oum el Bouaghi,DZ,35.8754,7.1135,9.28,87,99,0.66,1744682227
541,Cruz Alta,BR,-28.6386,-53.6064,13.98,84,0,4.43,1744682227
542,Quartier Militaire,MU,-20.2439,57.5892,23.4,85,42,3.61,1744682227
543,Riverside,US,33.7333,-116.0508,26.04,21,100,1.51,1744681928
544,Nadi,FJ,-17.8,177.4167,27.0,78,75,3.09,1744682227
545,Hawera,NZ,-39.5917,174.2833,18.02,55,64,8.37,1744682228
546,Margate,GB,51.3813,1.3862,10.49,88,100,6.22,1744682228
547,Weiser,US,44.251,-116.9693,20.11,35,7,2.41,1744682228
548,Kismayo,SO,-0.3582,42.5454,27.44,76,97,3.74,1744682228
549,São Geraldo do Araguaia,BR,-6.4006,-48.555,23.67,97,100,1.21,1744682228
550,Thunder Bay,CA,48.4001,-89.3168,1.99,86,100,6.17,1744682229
551,Acapulco de Juárez,MX,16.8634,-99.8901,27.9,57,40,3.6,1744682173
552,Ndélé,CF,8.4109,20.6473,25.65,54,54,1.05,1744682229
553,Leh,IN,34.1667,77.5833,-6.07,55,0,1.7,1744682229
554,Malanje,AO,-9.5402,16.341,17.4,96,99,0.93,1744682229
555,San Juan del Sur,NI,11.2529,-85.8705,28.15,76,15,9.79,1744682229
556,Morehead City,US,34.7229,-76.726,20.0,78,0,7.72,1744682230
557,Trinity Beach,AU,-16.7888,145.6968,28.94,65,20,9.26,1744682230
558,Topki,RU,55.2769,85.6163,2.69,73,100,1.8,1744682230
559,Kavieng,PG,-2.5744,150.7967,29.28,67,100,3.59,1744682230
560,Sydney,AU,-33.8679,151.2073,22.4,59,75,9.26,1744682230
561,Ust'-Kut,RU,56.7938,105.7672,8.82,95,100,2.02,1744682231
562,Sisimiut,GL,66.9395,-53.6735,-7.93,82,94,4.58,1744682231
563,Mohr,DE,54.3528,9.7167,8.97,84,30,3.6,1744682231
564,Sinop Province,TR,41.7711,34.8709,3.97,92,44,2.27,1744682231
565,Palmer,US,42.1584,-72.3287,11.58,48,86,2.1,1744682231
566,Philadelphia,US,39.9523,-75.1638,16.72,59,0,0.0,1744682040
567,La Libertad,EC,-2.2333,-80.9,25.51,83,55,2.68,1744682231
568,Maumere,ID,-8.6199,122.2111,29.12,73,99,1.07,1744682232
569,Spas-Demensk,RU,54.4122,34.0226,6.83,83,100,4.16,1744682232
570,Boma,NG,11.7117,4.2472,29.9,9,43,3.49,1744682232
571,Saldanha,ZA,-33.0117,17.9442,15.26,87,0,7.36,1744682232
572,San Felipe,VE,10.3399,-68.7425,22.39,90,14,2.62,1744682232
573,Barrie,CA,44.4001,-79.6663,12.16,72,38,3.09,1744682232
574,Oguta,NG,5.7089,6.8103,25.23,92,100,1.47,1744682232
575,Macao,MO,22.2006,113.5461,23.85,73,83,2.57,1744682293
